airport,airport_name,city,state,lat,long,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
BOS,Logan International (BOS),Boston,MA,42.36589,-71.01755,1272,120,30.34,3.65,52.38,0,33.62,0,0
BOS,Logan International (BOS),Boston,MA,42.36589,-71.01755,172,24,5.68,1,7.6,0,9.73,0,0
BOS,Logan International (BOS),Boston,MA,42.36589,-71.01755,386,39,10.17,0,25.14,0,3.69,1,0
BOS,Logan International (BOS),Boston,MA,42.36589,-71.01755,1032,128,38.99,0,40.08,0,48.93,1,0
BOS,Logan International (BOS),Boston,MA,42.36589,-71.01755,138,15,3.63,0.71,4.09,1,5.57,1,0
BOS,Logan International (BOS),Boston,MA,42.36589,-71.01755,994,133,49.82,2.26,34.21,1.1,45.62,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,443,94,26.23,0.2,28.29,1.06,38.23,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,59,10,2.42,0.82,6.76,0,0,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,237,51,19.04,0.72,9.2,0.18,21.86,3,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,541,95,44.61,13.84,15.05,0,21.5,2,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,30,11,2.06,0.28,2.22,0,6.45,2,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,498,99,19.11,0.19,63.64,0,16.06,27,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,5,1,0,0,0.59,0,0.41,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,183,40,17.06,0.83,5.83,0,16.28,0,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,5649,842,215.96,10.16,172.32,1.47,442.08,132,7
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,15,5,0.9,0,1.27,0,2.82,3,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,457,77,27.51,1.74,28.22,0,19.53,8,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,164,32,13.67,0,6.4,0,11.93,0,4
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,402,57,17.17,0.61,21.54,0,17.68,3,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,52,8,2.1,0,4,0,1.9,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,218,44,20.47,0,8.72,0.29,14.52,11,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,505,27,14.21,0,7.25,1,4.54,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,4950,481,125.78,15.51,119.24,0.34,220.13,89,6
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,479,118,39.35,0.91,41.9,0,35.85,7,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,75,8,2.84,0,4,0,1.15,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,259,65,25.43,0.33,9.88,0,29.36,10,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,601,66,30.41,6.72,14.84,0,14.04,1,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,76,16,3.19,0,3.95,0,8.86,12,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,513,112,33.9,0.16,44.44,0.47,33.03,14,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,91,22,8.81,0.54,5.14,0,7.51,4,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,197,35,11.84,0.33,4.44,0,18.39,3,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6081,768,213.14,5.17,174.84,2.63,372.21,326,4
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,446,100,30.11,1.26,33.12,0,35.51,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,85,14,5.11,0,3.9,0.33,4.65,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,245,73,30.2,1.01,12.64,0,29.15,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,609,110,40.07,23.35,15.96,1,29.63,32,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,12,3,1,0,0.03,0,1.97,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,503,105,32.88,0.44,46.56,0,25.12,6,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,37,8,2.2,0,3.87,0,1.94,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,223,32,5.18,1.25,11.36,0,14.21,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6049,928,249.37,28.81,205.33,1.33,443.15,28,15
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,477,70,27.09,1,20.09,0.68,21.14,2,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,89,23,3.06,0,11.68,0,8.26,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,266,82,39.24,1.1,8.29,0,33.38,6,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,662,76,38.04,0.66,22.14,0,15.16,0,2
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,89,44,17.62,1,13.45,0,11.93,5,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,586,148,42.73,1.9,61.13,1,41.25,38,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,4,1,0,0,0.7,0,0.3,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,265,38,8.58,0.43,18.9,0,10.08,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6385,1063,289.03,29.34,210.76,2,531.87,31,8
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,528,121,36.59,7.85,31.93,0,44.63,7,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,111,14,1.6,0,9.81,0,2.6,0,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,238,97,30.63,2.38,11.28,0.03,52.68,8,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,655,101,38.74,5.28,31.17,0,25.81,1,2
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,54,21,3.55,0,4.57,0,12.88,4,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,657,186,40.62,5.16,83.73,2.62,53.87,22,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,15,1,0,0,0,0,1,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,279,58,16.36,2,17.58,0,22.07,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6561,1398,323.97,89.19,273.5,5.6,705.73,117,13
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,10,2,1.97,0,0.03,0,0,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,682,146,11.26,1.9,106.13,1.73,24.98,18,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,20,5,1.47,0,1.33,0,2.2,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,538,142,49.56,11.75,30.29,0,50.4,12,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,119,14,2.46,0,9.54,0,2,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,224,76,31.9,0,6.8,0,37.3,6,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,639,119,47.81,6.98,35.82,0,28.39,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,289,53,8.75,4.86,18.17,0,21.22,3,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6739,1579,350.88,112.36,386.12,1.12,728.52,79,17
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,539,125,37.27,3.99,42.09,2.07,39.58,4,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,120,13,3.66,0,5.99,0,3.35,0,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,232,62,19.39,0.76,16.44,0,25.41,1,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,663,82,31.63,2.59,29.05,0,18.72,0,2
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,12,0,0,0,0,0,0,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,682,125,25.4,1.74,67.48,0,30.39,20,2
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,12,3,0,0,2.04,0,0.96,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,298,52,16.77,1.15,19.58,0,14.5,11,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6499,1460,356.09,80.62,383.71,4.96,634.63,225,30
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,461,64,28.13,3,17.6,0,15.27,18,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,105,10,3.12,0,4.99,0,1.89,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,238,46,18.85,0.28,5.77,0,21.1,13,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,577,39,21.55,3.44,7.2,0,6.81,5,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,57,9,2,0,0.02,0,6.98,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,671,98,32.12,3.76,31.36,1.22,29.55,66,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,19,0,0,0,0,0,0,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,300,36,13.02,0.97,10.1,0,11.91,4,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,5804,558,170.38,14.23,107.13,1,265.26,177,3
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,533,57,25.36,2.49,10.22,0.3,18.64,3,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,93,10,2.87,0,4.13,0,3,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,257,40,19.65,1.45,4.2,0.22,14.48,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,618,46,23.84,2.15,8.91,0,11.09,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,86,14,2.37,0,1.63,0,10,7,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,16,2,0.11,0,1.89,0,0,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,5938,637,213.79,4.2,84.4,2.88,331.72,14,5
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,696,71,23.79,2.97,17.9,1,25.34,4,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,327,35,6.48,2.16,6.8,0,19.55,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,492,46,23.39,0,12.78,0,9.83,0,1
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,86,8,1.21,0.94,4.03,0,1.82,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,240,24,9.7,0,3.54,0,10.75,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,573,22,12.56,1,4.23,0,4.21,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,57,8,0.39,0,2.36,0,5.25,3,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,586,42,14.28,0,14.01,0,13.71,7,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,283,25,10.14,1.2,4.7,0,8.96,1,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,30,2,1,0,0.02,0,0.98,0,0
BWI,Baltimore/Washington International Thurgood Marshall (BWI),Baltimore,MD,39.1774,-76.66839,6124,504,179.27,4.39,66.23,4.05,250.06,9,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,7930,978,287.77,27.15,310.96,2.95,349.16,156,7
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,116,17,11.38,0,3.24,1,1.39,3,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,431,75,29.37,9.28,18.26,0,18.08,3,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,104,27,8.59,0,8.25,0,10.16,7,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,50,9,1.11,0.01,4.06,0,3.82,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,121,32,11.58,1,10.74,0,8.68,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,59,7,3.99,0.16,1.52,0,1.33,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,213,40,10.65,0.08,10.3,0,18.97,6,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,89,15,3.49,0,4.11,0,7.4,5,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,44,7,3,0,3,0,1,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,118,15,8.86,0,4.49,0,1.65,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,58,6,2.1,0.09,1.91,0,1.9,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,7345,682,212.7,12.17,222.65,1.71,232.77,75,2
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,108,18,11.17,0,4.68,0,2.15,8,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,415,39,14.94,1.47,14.18,0,8.41,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,190,24,2.76,0,13.44,0,7.8,1,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8467,1220,314.27,18.47,431.8,2,453.46,128,28
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,120,26,11.28,0.94,9.38,0,4.41,9,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,459,54,17.08,2.22,19.91,0,14.78,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,163,61,21.16,0,17.85,0,21.98,16,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,49,8,3.54,0,3.53,0,0.93,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,172,29,11,1,12.13,0,4.87,3,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,98,20,6.2,0,2.31,0,11.49,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,216,40,10.61,3.96,12.7,0,12.73,6,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8175,1331,328.73,36.62,482.6,2.78,480.27,60,6
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,115,23,7.01,0,4.8,0,11.19,4,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,431,93,26.95,13.28,26.82,0,25.95,24,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,218,72,24.42,0,18.33,0,29.25,10,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,67,18,6.4,0,3.79,0,7.8,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,136,29,8.12,1.62,11.04,0,8.23,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,100,16,5.3,0,5.56,0,5.15,0,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,210,59,12.42,2.3,20.83,0,23.45,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8522,1230,354.54,22.43,460.68,3.52,388.84,43,21
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,120,27,9.38,0,5.58,0.25,11.79,7,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,483,87,31.59,3.46,23.08,0,28.87,0,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,228,84,27.44,0,25.7,0,30.85,8,2
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,110,25,5.41,0.94,5.86,0,12.78,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,152,34,11.41,1.03,17.7,0,3.85,0,2
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,116,16,0.81,0,6.11,0,9.08,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,217,63,14.33,0.57,21.24,0,26.86,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8054,1278,399.45,48.8,383.29,3.76,442.7,68,12
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,118,39,14.65,0,11.36,0,12.99,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,516,96,38.1,2.42,33.52,0,21.96,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,202,60,24.91,0,19.02,0,16.07,6,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,108,37,16.55,1.08,7.36,0,12.01,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,87,19,3.61,0,7.9,0,7.49,0,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,156,43,11.14,2.69,6.13,0,23.04,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,230,80,20.23,1.07,17.72,0,40.98,1,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,192,57,21.3,0,12.82,0,22.88,12,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,116,42,14.62,0,10.97,0,16.41,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,56,9,5.09,0.36,1.05,0,2.5,2,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8257,1651,494.91,75.43,559.1,2.83,518.72,167,55
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,124,32,13.77,0.04,11.56,0,6.64,3,4
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,560,90,36.07,3.35,23.99,0,26.58,0,3
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,165,46,12.51,2.76,5.01,0,25.72,3,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,236,78,25.62,4.16,12.8,0,35.42,1,1
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8401,1240,355.17,52.82,415.7,0.77,415.53,96,15
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,120,42,11.58,0.78,16.96,0,12.69,5,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,585,64,24.71,2.98,20.93,0,15.38,0,3
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,216,77,26.68,0,18.92,0,31.41,10,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,92,25,8.03,0,5.89,0,11.08,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,52,14,4.09,2.66,4.34,0,2.91,1,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,174,23,5.04,1.39,3.94,0,12.62,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,242,78,27.18,2.2,24.28,0,24.34,10,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8063,884,256.43,15.02,364.16,3.08,245.31,290,4
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,109,13,4.09,1,5.38,0,2.53,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,532,45,18.95,2.41,17.01,0,6.62,4,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,180,37,17.42,0,10.34,0,9.24,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,78,9,4.84,0.46,1.05,0,2.65,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,103,21,6.32,0,12.85,1,0.83,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,95,11,1.5,0,4.96,0,4.55,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,232,25,9.04,1.85,5.79,0,8.32,9,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,8349,951,293.96,19.3,342.94,4.86,289.93,32,8
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,110,14,4.82,0,2.52,0,6.66,2,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,561,57,25.29,0.52,19.53,0,11.66,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,264,61,24.21,0,13.6,0,23.18,3,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,84,9,3.24,0,3.42,0,2.34,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,238,51,10.23,0.27,18.22,0,22.27,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,89,20,11.84,0.68,2.95,0,4.54,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,107,40,6,0,21.67,0,12.33,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,7730,657,253.98,7.18,164.77,2.81,228.25,15,2
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,106,10,5.17,0,2.6,0,2.24,0,0
CLT,Charlotte Douglas International (CLT),Charlotte,NC ,35.21297,-80.90971,518,20,9.43,0,8.58,0,1.99,0,0
